year,movies_name,total_gross,opening_week,opening_date,opening_date_url
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,The Texas Chainsaw Massacre 2,"$8,025,872 ","$2,822,439 ",22-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-08-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,The Best of Times,"$7,790,931 ","$2,419,800 ",31-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-01-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Quicksilver,"$7,634,909 ","$3,170,215 ",14-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-02-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Maximum Overdrive,"$7,433,663 ","$3,205,644 ",25-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-07-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Witchboard,"$7,369,373 ","$95,435 ",31-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-12-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,The Boy Who Could Fly,"$7,177,431 ","$204,461 ",15-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-08-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,The Name of the Rose,"$7,153,487 ","$494,571 ",26-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-09-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,She's Gotta Have It,"$7,137,502 ","$28,473 ",8-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-08-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Blue City,"$6,947,787 ","$2,748,096 ",2-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-05-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Trick or Treat,"$6,797,218 ","$2,912,687 ",24-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-10-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,9 1/2 Weeks,"$6,735,922 ","$328,804 ",21-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-02-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Black Moon Rising,"$6,637,565 ","$2,775,388 ",10-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-01-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Just Between Friends,"$6,408,791 ","$1,390,718 ",21-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-03-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,A Fine Mess,"$6,029,824 ","$2,620,657 ",8-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-08-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,My Little Pony,"$5,958,456 ","$416,108 ",6-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-06-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Highlander,"$5,900,000 ","$2,453,021 ",7-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-03-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,Transformers: The Movie,"$5,849,647 ","$1,779,559 ",8-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-08-08&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1986&p=.htm,The Hitcher,"$5,844,868 ","$2,134,214 ",21-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1986-02-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Three Men and a Baby,"$167,780,960 ","$10,384,392 ",25-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Fatal Attraction,"$156,645,693 ","$7,602,740 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Beverly Hills Cop II,"$153,665,036 ","$26,348,555 ",20-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-05-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,"Good Morning, Vietnam","$123,922,370 ","$194,308 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Moonstruck,"$80,640,528 ","$127,599 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Untouchables,"$76,270,454 ","$10,023,094 ",5-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Secret of My Success,"$66,995,879 ","$7,766,452 ",10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Stakeout,"$65,673,233 ","$5,170,403 ",7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Lethal Weapon,"$65,207,127 ","$6,829,949 ",6-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-03-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Witches of Eastwick,"$63,766,510 ","$9,454,238 ",12-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Dirty Dancing,"$63,446,382 ","$3,900,000 ",21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Predator,"$59,735,548 ","$12,031,638 ",12-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Throw Momma From the Train,"$57,915,972 ","$7,318,878 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Dragnet,"$57,387,516 ","$10,542,669 ",26-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,La Bamba,"$54,215,416 ","$5,651,990 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Robocop,"$53,424,681 ","$8,008,721 ",17-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Outrageous Fortune,"$52,864,741 ","$6,404,783 ",30-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-01-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Broadcast News,"$51,249,404 ","$197,542 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Living Daylights,"$51,185,897 ","$11,051,284 ",31-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Eddie Murphy Raw,"$50,504,655 ","$9,077,324 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,"Planes, Trains and Automobiles","$49,530,280 ","$7,009,482 ",25-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Snow White and the Seven Dwarfs (Re-issue) (1987),"$46,594,212 ","$7,514,749 ",17-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Full Metal Jacket,"$46,357,676 ","$2,217,307 ",26-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,A Nightmare on Elm Street 3: Dream Warriors,"$44,793,222 ","$8,880,555 ",27-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-02-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Last Emperor,"$43,984,230 ","$149,460 ",20-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Wall Street,"$43,848,069 ","$4,104,611 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Mannequin,"$42,721,196 ","$6,001,208 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Roxanne,"$40,050,884 ","$4,582,398 ",19-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Blind Date,"$39,321,715 ","$7,531,273 ",27-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-03-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Running Man,"$38,122,105 ","$8,117,465 ",13-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Spaceballs,"$38,119,483 ","$6,613,837 ",26-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Summer School,"$35,659,098 ","$6,012,274 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,No Way Out,"$35,509,515 ","$4,259,460 ",14-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,"Like Father, Like Son","$34,377,585 ","$7,189,452 ",2-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-10-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Adventures in Babysitting,"$34,368,475 ","$2,901,297 ",3-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Cinderella (1987 re-issue),"$34,101,149 ","$5,165,881 ",20-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,* batteries not included,"$32,945,797 ","$3,326,530 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Lost Boys,"$32,222,567 ","$5,236,318 ",31-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Can't Buy Me Love,"$31,623,833 ","$4,754,732 ",14-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Nuts,"$30,950,002 ","$4,606,083 ",20-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Princess Bride,"$30,857,814 ","$206,243 ",25-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-09-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Revenge of the Nerds II: Nerds in Paradise,"$30,063,289 ","$7,900,879 ",10-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Harry and the Hendersons,"$29,760,613 ","$4,154,740 ",5-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Police Academy 4: Citizens on Patrol,"$28,061,343 ","$8,482,487 ",3-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-04-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Overboard,"$26,713,187 ","$1,880,006 ",18-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Baby Boom,"$26,712,476 ","$1,357,413 ",9-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-10-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Innerspace,"$25,893,810 ","$4,739,913 ",3-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-03&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Tin Men,"$25,411,386 ","$187,381 ",6-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-03-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Black Widow,"$25,205,460 ","$3,426,831 ",6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Ernest Goes to Camp,"$23,509,382 ","$6,171,957 ",22-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-05-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Raising Arizona,"$22,847,564 ","$36,240 ",13-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-03-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Benji the Hunted,"$22,257,624 ","$21,530 ",5-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Empire of the Sun,"$22,238,696 ","$1,314,509 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Jaws IV: The Revenge,"$20,763,013 ","$7,154,890 ",17-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Hello Again,"$20,419,446 ","$5,712,892 ",6-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Critical Condition,"$20,240,502 ","$5,715,701 ",16-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-01-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Principal,"$19,734,940 ","$4,297,710 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Suspect,"$18,782,400 ","$4,152,015 ",23-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-10-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Believers,"$18,753,438 ","$4,342,732 ",12-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-06-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Some Kind of Wonderful,"$18,553,948 ","$3,486,701 ",27-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-02-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Project X (1987),"$18,532,286 ","$3,309,985 ",17-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-04-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Big Easy,"$17,685,307 ","$353,259 ",21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Aristocats (Re-issue) (1987),"$17,452,658 ","$3,168,071 ",10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Born in East L.A.,"$17,355,263 ","$4,359,040 ",21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Masters of the Universe,"$17,336,370 ","$4,883,168 ",7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Angel Heart,"$17,185,632 ","$3,688,721 ",6-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-03-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Burglar,"$16,337,355 ","$4,509,754 ",20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Over the Top,"$16,057,580 ","$5,149,200 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Superman IV: The Quest for Peace,"$15,681,020 ","$5,683,122 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Flowers in the Attic,"$15,151,736 ","$5,020,317 ",20-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-11-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Radio Days,"$14,792,779 ","$1,522,423 ",30-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-01-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Hellraiser,"$14,564,027 ","$4,453,232 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Ishtar,"$14,375,181 ","$4,331,817 ",15-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-05-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Prince of Darkness,"$14,182,492 ","$4,657,401 ",23-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-10-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Creepshow 2,"$14,000,000 ","$3,584,077 ",1-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-05-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Hamburger Hill,"$13,839,404 ","$3,360,705 ",28-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Gate,"$13,539,458 ","$4,258,063 ",15-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-05-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,The Pick-Up Artist,"$13,290,368 ","$4,455,516 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=1987&p=.htm,Back to the Beach,"$13,110,903 ","$3,265,660 ",7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=1987-08-07&p=.htm
